Edad,estrato,price_plan,mes,dia,venta,plan_MB,genero_label,tipo_plan_label,nombre_zone_N,nombre_zone_O,nombre_zone_S,grupo_edad_30-39,grupo_edad_40-49,grupo_edad_50-59,grupo_edad_60-69,motivo_rechazo_solicitud_Doble Solicitud,motivo_rechazo_solicitud_Errores en la Solicitud,motivo_rechazo_solicitud_Falta de Interés,motivo_rechazo_solicitud_Financiero,motivo_rechazo_solicitud_No Aplica,motivo_rechazo_solicitud_Otro,motivo_rechazo_solicitud_Tiempos y Procesos
29,5,79049.0,1,13,1,300,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
61,2,58320.0,10,23,0,250,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False
62,2,63749.0,6,26,0,100,1,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False
30,3,69749.0,5,29,0,300,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False
54,3,68850.0,8,13,1,350,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
42,4,76415.0,7,25,1,250,0,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
43,2,61965.0,8,24,1,250,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
52,2,61965.0,10,24,0,250,1,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False
57,3,58320.0,7,31,1,250,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False
61,1,79049.0,5,29,1,300,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
29,4,74399.0,10,27,1,300,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
25,3,69749.0,9,25,0,300,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False
44,5,70549.0,4,22,0,200,0,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False
47,2,63749.0,4,13,1,100,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
44,3,62800.0,2,6,1,350,1,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
23,3,63749.0,6,13,0,100,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True
41,4,62250.0,3,22,0,200,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False
54,4,63749.0,6,13,0,100,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True
47,3,61965.0,9,4,1,250,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
50,3,56249.0,12,28,0,100,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
58,1,63749.0,4,23,1,100,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
40,3,74399.0,4,30,0,300,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False
41,2,70549.0,6,5,1,200,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
35,3,58320.0,1,31,1,250,1,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
31,1,61965.0,8,14,1,250,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
21,3,70549.0,6,8,1,200,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
49,2,55120.0,12,2,1,250,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
34,3,70549.0,5,24,1,200,1,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
63,2,70549.0,4,30,1,200,0,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False
37,5,79920.0,11,13,1,350,0,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
25,1,63749.0,4,30,1,100,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
53,1,61965.0,9,25,0,250,1,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False
33,3,61965.0,9,19,0,250,0,1,False,False,True,True,False,False,False,True,False,False,False,False,False,False
46,3,63749.0,6,7,0,100,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
35,2,61965.0,10,10,1,250,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
44,2,66399.0,12,1,0,200,0,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False
20,6,79049.0,5,2,1,300,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
44,1,61965.0,8,26,0,250,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False
50,1,61965.0,9,23,1,250,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
27,6,71920.0,8,29,0,250,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False
33,1,61965.0,10,8,1,250,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
64,3,58565.0,10,24,1,250,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False
40,3,74399.0,12,6,0,300,0,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False
40,4,77520.0,9,17,0,350,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
64,2,70549.0,5,14,1,200,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
51,1,63749.0,3,1,1,100,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False
51,3,66725.0,9,12,1,350,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
47,2,55120.0,12,26,1,250,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
43,1,63749.0,4,30,1,100,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
34,1,70549.0,5,11,1,200,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
39,1,70549.0,5,31,1,200,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
35,3,70549.0,3,7,1,200,1,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
19,3,62250.0,5,24,1,200,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34,3,61965.0,10,28,1,250,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
64,4,79049.0,4,13,1,300,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False
38,3,74399.0,12,1,0,300,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False
24,1,56249.0,2,5,0,100,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
34,1,61965.0,12,6,1,250,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
27,2,79049.0,5,23,1,300,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
23,1,63749.0,5,29,1,100,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
45,2,61965.0,8,12,0,250,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False
26,2,68850.0,11,14,1,350,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
38,2,63749.0,6,21,1,100,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
27,2,63749.0,6,6,0,100,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False
65,1,63749.0,5,22,1,100,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
50,3,68850.0,7,23,1,350,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
19,2,63749.0,2,13,1,100,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
28,3,63749.0,1,10,1,100,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
53,2,61965.0,9,10,1,250,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
53,3,79049.0,6,21,0,300,0,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False
60,2,63749.0,6,20,0,100,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False
40,3,68850.0,12,20,1,350,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
54,2,68850.0,9,13,0,350,0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False
22,3,63749.0,6,21,0,100,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
33,1,61965.0,12,16,1,250,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
44,1,61965.0,10,8,1,250,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
59,3,69749.0,5,14,0,300,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False
20,2,69749.0,5,29,0,300,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False
39,3,68850.0,11,16,1,350,1,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
50,6,79049.0,3,23,1,300,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
28,2,79049.0,6,21,1,300,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
47,5,63749.0,5,11,1,100,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
22,2,69749.0,3,24,1,300,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False
58,4,79049.0,1,17,1,300,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False
40,2,64800.0,8,16,1,350,0,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
35,1,61965.0,10,24,0,250,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False
45,2,62250.0,4,17,1,200,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False
63,1,68850.0,9,8,0,350,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True
18,2,62250.0,9,28,0,200,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
46,1,69749.0,10,26,1,300,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False
27,5,69749.0,7,6,1,300,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
29,1,63749.0,5,29,0,100,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True
31,3,56249.0,1,20,1,100,1,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
57,4,69749.0,12,2,1,300,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
44,2,55120.0,1,29,1,250,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
47,3,58565.0,11,16,1,250,1,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
40,2,63749.0,2,22,1,100,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
20,1,62250.0,1,18,0,200,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
35,2,66399.0,5,9,0,200,1,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False
22,2,63749.0,3,2,0,100,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True
22,2,61965.0,9,30,1,250,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
35,1,61965.0,11,24,1,250,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
18,1,63749.0,6,14,1,100,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
61,3,79049.0,3,7,1,300,1,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False
55,2,79049.0,3,15,1,300,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
23,2,66399.0,8,12,0,200,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False
35,2,61965.0,8,27,1,250,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
45,2,61965.0,10,18,1,250,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
50,3,62800.0,8,8,1,350,1,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False
25,3,63749.0,2,6,1,100,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
46,4,71920.0,8,20,1,250,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
44,1,61965.0,11,5,1,250,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
43,4,77520.0,2,4,1,350,1,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
52,3,56249.0,9,23,0,100,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False
24,3,62800.0,7,18,0,350,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False
21,3,61965.0,10,2,1,250,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
51,4,79049.0,3,24,1,300,1,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
35,6,82365.0,8,31,1,350,0,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
37,2,63749.0,5,20,1,100,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
49,3,62250.0,11,27,1,200,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
54,2,61965.0,10,8,1,250,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
42,1,70549.0,5,23,1,200,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
48,6,63749.0,5,14,1,100,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
53,3,79049.0,4,11,1,300,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False
35,3,62800.0,8,7,1,350,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False
30,2,79049.0,6,14,1,300,0,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
62,4,56249.0,6,11,0,100,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False
46,4,66400.0,5,24,1,200,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
66,3,70549.0,5,14,1,200,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False
32,1,66400.0,6,30,1,200,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False
27,4,56250.0,2,29,1,100,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
60,1,70549.0,4,23,1,200,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
